,Unnamed: 2
177,-0.0255512884043607
178,-0.0127756442021803
179,-0.003193911050545
180,0.0
181,-0.003193911050545
182,0.0095817331516352
183,0.0063878221010901
184,0.0095817331516352
185,0.0127756442021803
186,0.0063878221010901
187,0.003193911050545
188,-0.0095817331516352
189,-0.0063878221010901
190,-0.0063878221010901
191,-0.0127756442021803
192,-0.0127756442021803
193,-0.0223573773538156
194,-0.0191634663032705
195,-0.0127756442021803
196,-0.003193911050545
197,0.003193911050545
198,0.0063878221010901
199,0.0159695552527254
200,0.0095817331516352
201,0.0095817331516352
202,0.0063878221010901
203,-0.0095817331516352
204,-0.0063878221010901
205,-0.003193911050545
206,-0.0063878221010901
207,-0.0095817331516352
208,-0.0127756442021803
209,-0.0159695552527254
210,-0.0159695552527254
211,-0.0127756442021803
212,-0.0063878221010901
213,-0.003193911050545
214,0.003193911050545
215,0.0063878221010901
216,0.0095817331516352
217,0.0095817331516352
218,0.003193911050545
219,0.003193911050545
220,-0.0095817331516352
221,-0.0063878221010901
222,-0.0063878221010901
223,-0.0063878221010901
224,-0.0127756442021803
225,-0.0095817331516352
226,-0.0191634663032705
227,-0.0223573773538156
228,-0.0095817331516352
229,0.0
230,0.0
231,0.003193911050545
232,0.003193911050545
233,0.003193911050545
234,0.0063878221010901
235,0.0095817331516352
236,-0.003193911050545
237,-0.0063878221010901
238,-0.0063878221010901
239,-0.0095817331516352
240,-0.0127756442021803
241,-0.0127756442021803
242,-0.003193911050545
243,-0.0223573773538156
244,-0.0255512884043607
245,-0.0063878221010901
246,-0.003193911050545
247,0.0063878221010901
248,0.0159695552527254
249,0.0159695552527254
250,0.0159695552527254
251,0.0063878221010901
252,0.0
253,-0.0127756442021803
254,-0.0063878221010901
255,-0.0127756442021803
256,-0.003193911050545
257,-0.003193911050545
258,-0.0095817331516352
259,-0.0159695552527254
260,-0.0287451994549058
261,-0.0127756442021803
262,0.0
263,-0.003193911050545
264,0.003193911050545
265,0.0191634663032705
266,0.0127756442021803
267,0.003193911050545
268,0.0
269,0.0
270,-0.0063878221010901
271,-0.0095817331516352
272,-0.0063878221010901
273,-0.0063878221010901
274,-0.0095817331516352
275,-0.0127756442021803
276,-0.0159695552527254
277,-0.0191634663032705
278,-0.003193911050545
279,0.0
280,0.003193911050545
281,-0.003193911050545
282,-0.003193911050545
283,0.003193911050545
284,0.0063878221010901
285,0.0095817331516352
286,-0.003193911050545
287,-0.0063878221010901
288,0.0
289,-0.003193911050545
290,-0.0127756442021803
291,-0.0063878221010901
292,-0.0127756442021803
293,-0.0191634663032705
294,-0.0095817331516352
295,-0.0063878221010901
296,0.0
297,0.0
298,0.003193911050545
299,0.0063878221010901
300,0.0
301,0.003193911050545
302,0.0063878221010901
303,-0.0127756442021803
304,-0.0063878221010901
305,-0.0127756442021803
306,-0.0127756442021803
307,0.0
308,0.003193911050545
309,-0.0191634663032705
310,-0.0319391105054509
311,-0.0127756442021803
312,0.0095817331516352
313,0.0
314,0.003193911050545
315,0.0095817331516352
316,0.0
317,0.003193911050545
318,0.0063878221010901
319,-0.003193911050545
320,-0.0063878221010901
321,0.0
322,-0.0063878221010901
323,-0.003193911050545
324,-0.003193911050545
325,-0.0063878221010901
326,-0.0127756442021803
327,-0.0255512884043607
328,-0.0127756442021803
329,0.0
330,0.0
331,0.003193911050545
332,0.0095817331516352
333,0.0095817331516352
334,0.003193911050545
335,0.0095817331516352
336,-0.0063878221010901
337,-0.0063878221010901
338,-0.0159695552527254
339,-0.0063878221010901
340,-0.0063878221010901
341,0.003193911050545
342,0.0
343,-0.0127756442021803
344,-0.0255512884043607
345,-0.0095817331516352
346,0.0095817331516352
347,0.0063878221010901
348,0.003193911050545
349,0.003193911050545
350,0.003193911050545
351,-0.0095817331516352
352,0.0
353,-0.003193911050545
354,0.003193911050545
355,-0.0063878221010901
356,-0.0127756442021803
357,-0.0095817331516352
358,-0.0063878221010901
359,-0.0127756442021803
360,-0.0255512884043607
361,-0.0127756442021803
362,0.0
363,0.003193911050545
364,0.0095817331516352
365,0.0159695552527254
366,0.0095817331516352
367,-0.003193911050545
368,0.0095817331516352
369,0.0
370,-0.003193911050545
371,-0.003193911050545
372,-0.0063878221010901
373,-0.003193911050545
374,-0.003193911050545
375,-0.0095817331516352
376,-0.0191634663032705
377,-0.0159695552527254
378,-0.0063878221010901
379,-0.0063878221010901
380,-0.0063878221010901
381,0.0
382,0.0
383,0.0095817331516352
384,0.0095817331516352
385,0.003193911050545
386,-0.0095817331516352
387,-0.0159695552527254
388,-0.0063878221010901
389,-0.003193911050545
390,0.0
391,0.0
392,-0.0063878221010901
393,-0.0255512884043607
394,-0.0191634663032705
395,-0.0063878221010901
396,-0.003193911050545
397,0.0063878221010901
398,0.0
399,0.0063878221010901
400,0.0063878221010901
401,0.003193911050545
402,0.0127756442021803
403,-0.0063878221010901
404,-0.0063878221010901
405,-0.003193911050545
406,0.0
407,0.0
408,-0.0127756442021803
409,-0.0127756442021803
410,-0.0255512884043607
411,-0.0063878221010901
412,0.003193911050545
413,-0.003193911050545
414,-0.003193911050545
415,-0.0063878221010901
416,0.0
417,0.0095817331516352
418,0.0095817331516352
419,0.0095817331516352
420,0.0
421,0.0
422,-0.0127756442021803
423,-0.003193911050545
424,-0.0095817331516352
425,-0.0095817331516352
426,-0.0191634663032705
427,-0.0191634663032705
428,-0.0127756442021803
429,-0.003193911050545
430,-0.003193911050545
431,0.0
432,0.0095817331516352
433,0.0063878221010901
434,-0.003193911050545
435,0.0063878221010901
436,-0.003193911050545
437,-0.0063878221010901
438,-0.0063878221010901
439,0.0
440,-0.003193911050545
441,-0.003193911050545
442,-0.003193911050545
443,-0.0223573773538156
444,-0.0159695552527254
445,-0.0095817331516352
446,-0.003193911050545
447,-0.003193911050545
448,0.0
449,0.003193911050545
450,0.0095817331516352
451,0.003193911050545
452,0.0
453,-0.003193911050545
454,-0.003193911050545
455,-0.003193911050545
456,-0.0127756442021803
457,-0.0127756442021803
458,-0.003193911050545
459,-0.0127756442021803
460,-0.0223573773538156
461,-0.003193911050545
462,-0.003193911050545
463,0.0
464,0.0
465,0.0063878221010901
466,0.0
467,0.0
468,0.0063878221010901
469,0.0127756442021803
470,-0.003193911050545
471,0.0
472,-0.0127756442021803
473,-0.0095817331516352
474,-0.0095817331516352
475,-0.0127756442021803
476,-0.0223573773538156
477,-0.0223573773538156
478,-0.0127756442021803
479,-0.003193911050545
480,-0.003193911050545
481,0.0095817331516352
482,0.0095817331516352
483,0.0063878221010901
484,0.0
485,0.0095817331516352
486,-0.003193911050545
487,-0.003193911050545
488,-0.0095817331516352
489,-0.0095817331516352
490,-0.0127756442021803
491,-0.0127756442021803
492,-0.0127756442021803
493,-0.0159695552527254
494,-0.0127756442021803
495,-0.0159695552527254
496,-0.003193911050545
497,-0.003193911050545
498,0.0
499,0.0095817331516352
500,0.0127756442021803
501,0.003193911050545
502,0.003193911050545
503,-0.003193911050545
504,-0.003193911050545
505,-0.003193911050545
506,0.0
507,0.003193911050545
508,-0.0063878221010901
509,-0.0095817331516352
510,-0.0159695552527254
511,-0.0063878221010901
512,0.003193911050545
513,0.0063878221010901
514,0.0095817331516352
515,0.0063878221010901
516,0.003193911050545
517,0.003193911050545
518,-0.003193911050545
519,-0.0063878221010901
520,-0.0095817331516352
521,-0.0063878221010901
522,-0.0063878221010901
523,-0.0063878221010901
524,-0.003193911050545
525,-0.003193911050545
526,-0.0127756442021803
527,-0.0191634663032705
528,-0.0159695552527254
529,-0.0063878221010901
530,-0.003193911050545
531,0.0063878221010901
532,0.0063878221010901
533,0.0159695552527254
534,0.0095817331516352
535,0.0
536,-0.0063878221010901
537,-0.003193911050545
538,-0.003193911050545
539,-0.0191634663032705
540,-0.0191634663032705
541,-0.0127756442021803
542,-0.0095817331516352
543,-0.0095817331516352
544,-0.0095817331516352
545,0.0
546,-0.003193911050545
547,0.003193911050545
548,0.0095817331516352
549,0.0095817331516352
550,0.0063878221010901
551,0.0063878221010901
552,0.003193911050545
553,-0.0063878221010901
554,-0.0127756442021803
555,-0.0127756442021803
556,-0.0063878221010901
557,-0.0063878221010901
558,0.0063878221010901
559,0.0
560,-0.0223573773538156
561,-0.0159695552527254
562,-0.0063878221010901
563,-0.0063878221010901
564,0.003193911050545
565,0.0095817331516352
566,0.003193911050545
567,-0.003193911050545
568,0.003193911050545
569,0.0
570,-0.0095817331516352
571,-0.0095817331516352
572,-0.0095817331516352
573,0.003193911050545
574,0.0
575,-0.0127756442021803
576,-0.0191634663032705
577,-0.0127756442021803
578,-0.0063878221010901
579,-0.003193911050545
580,0.0
581,0.0095817331516352
582,0.0127756442021803
583,0.0095817331516352
584,0.003193911050545
585,0.0063878221010901
586,-0.003193911050545
587,-0.0095817331516352
588,0.0
589,-0.0127756442021803
590,-0.0127756442021803
591,-0.003193911050545
592,-0.0127756442021803
593,-0.0255512884043607
594,-0.0159695552527254
595,-0.003193911050545
596,0.0
597,0.0
598,0.003193911050545
599,0.003193911050545
600,0.0095817331516352
601,-0.003193911050545
602,0.0095817331516352
603,-0.003193911050545
604,-0.0063878221010901
605,-0.0127756442021803
606,-0.003193911050545
607,-0.0063878221010901
608,-0.0095817331516352
609,-0.0095817331516352
610,-0.0159695552527254
611,-0.0127756442021803
612,0.0
613,0.003193911050545
614,0.0095817331516352
615,0.0095817331516352
616,0.0095817331516352
617,0.003193911050545
618,0.0
619,-0.003193911050545
620,-0.0127756442021803
621,-0.0127756442021803
622,-0.0063878221010901
623,-0.0095817331516352
624,-0.0063878221010901
625,-0.0127756442021803
626,-0.0095817331516352
627,-0.0127756442021803
628,-0.003193911050545
629,-0.003193911050545
630,0.0
631,0.003193911050545
632,0.0095817331516352
633,0.003193911050545
634,0.0095817331516352
635,0.0095817331516352
636,0.0
637,-0.0095817331516352
638,-0.0191634663032705
639,-0.0159695552527254
640,-0.0095817331516352
641,-0.0063878221010901
642,-0.0191634663032705
643,-0.0127756442021803
644,-0.0159695552527254
645,-0.0127756442021803
646,0.003193911050545
647,0.0063878221010901
648,-0.003193911050545
649,0.0063878221010901
650,0.0095817331516352
651,0.0095817331516352
652,-0.003193911050545
653,-0.0063878221010901
654,-0.0063878221010901
655,0.003193911050545
656,-0.0095817331516352
657,-0.0063878221010901
658,-0.0063878221010901
659,-0.0063878221010901
660,-0.0159695552527254
661,-0.003193911050545
662,0.003193911050545
663,0.0
664,0.003193911050545
665,0.0063878221010901
666,0.0063878221010901
667,0.0095817331516352
668,0.0095817331516352
669,-0.003193911050545
670,-0.0127756442021803
671,-0.0127756442021803
672,-0.0127756442021803
673,-0.003193911050545
674,-0.003193911050545
675,-0.0095817331516352
676,-0.0159695552527254
677,-0.0159695552527254
678,-0.003193911050545
679,0.0
680,0.003193911050545
681,0.003193911050545
682,0.0095817331516352
683,0.003193911050545
684,0.003193911050545
685,0.003193911050545
686,-0.003193911050545
687,-0.0063878221010901
688,-0.003193911050545
689,-0.0063878221010901
690,-0.003193911050545
691,-0.0063878221010901
692,-0.0159695552527254
693,-0.0223573773538156
694,-0.0223573773538156
695,-0.0191634663032705
696,-0.003193911050545
697,-0.003193911050545
698,0.0
699,0.0095817331516352
700,0.0159695552527254
701,0.0159695552527254
702,0.0223573773538156
703,0.003193911050545
704,-0.0159695552527254
705,-0.0063878221010901
706,-0.0095817331516352
707,-0.0159695552527254
708,-0.0127756442021803
709,-0.0159695552527254
710,-0.0255512884043607
711,-0.0127756442021803
712,-0.0095817331516352
713,-0.003193911050545
714,0.003193911050545
715,0.0063878221010901
716,0.003193911050545
717,0.0095817331516352
718,0.0095817331516352
719,0.0063878221010901
720,-0.0063878221010901
721,-0.0063878221010901
722,-0.0063878221010901
723,-0.0063878221010901
724,-0.0063878221010901
725,-0.0159695552527254
726,-0.0191634663032705
727,-0.0159695552527254
728,-0.0159695552527254
729,-0.0063878221010901
730,0.0
731,0.0063878221010901
732,0.0063878221010901
733,0.003193911050545
734,-0.003193911050545
735,0.0063878221010901
736,-0.003193911050545
737,-0.003193911050545
738,0.003193911050545
739,-0.0063878221010901
740,-0.0063878221010901
741,-0.003193911050545
742,-0.0159695552527254
743,-0.0191634663032705
744,-0.0095817331516352
745,0.0
746,0.003193911050545
747,-0.003193911050545
748,0.003193911050545
749,0.003193911050545
750,0.0063878221010901
751,0.003193911050545
752,0.0
753,-0.0127756442021803
754,0.0
755,-0.003193911050545
756,-0.0063878221010901
757,-0.0063878221010901
758,-0.0127756442021803
759,-0.0095817331516352
760,-0.0223573773538156
761,-0.0127756442021803
762,0.003193911050545
763,0.0063878221010901
764,0.003193911050545
765,-0.0063878221010901
766,0.003193911050545
767,0.0063878221010901
768,0.0063878221010901
769,-0.0063878221010901
770,-0.003193911050545
771,0.0
772,0.003193911050545
773,0.0
774,-0.0063878221010901
775,-0.0095817331516352
776,-0.0159695552527254
777,-0.0255512884043607
778,-0.0159695552527254
779,0.003193911050545
780,0.0063878221010901
781,0.0
782,-0.003193911050545
783,0.0
784,0.0095817331516352
785,0.0095817331516352
786,-0.0095817331516352
787,-0.003193911050545
788,-0.003193911050545
789,-0.003193911050545
790,-0.0095817331516352
791,-0.003193911050545
792,-0.0095817331516352
793,-0.0223573773538156
794,-0.0095817331516352
795,-0.0063878221010901
796,0.003193911050545
797,0.0063878221010901
798,0.003193911050545
799,0.003193911050545
800,0.003193911050545
801,0.0063878221010901
802,0.0063878221010901
803,0.0
804,-0.003193911050545
805,-0.0095817331516352
806,-0.0063878221010901
807,-0.0095817331516352
808,-0.0063878221010901
809,-0.0159695552527254
810,-0.0191634663032705
811,-0.0095817331516352
812,-0.0063878221010901
813,0.003193911050545
814,0.003193911050545
815,0.0
816,0.003193911050545
817,0.003193911050545
818,0.003193911050545
819,0.0063878221010901
820,0.0
821,-0.003193911050545
822,-0.003193911050545
823,-0.0095817331516352
824,-0.0095817331516352
825,-0.003193911050545
826,-0.0159695552527254
827,-0.0255512884043607
828,-0.0127756442021803
829,0.003193911050545
830,-0.003193911050545
831,0.0095817331516352
832,0.0095817331516352
833,0.0095817331516352
834,0.0
835,0.0
836,-0.003193911050545
837,-0.0191634663032705
838,-0.0063878221010901
839,-0.003193911050545
840,-0.003193911050545
841,-0.0063878221010901
842,0.0
843,-0.0127756442021803
844,-0.0223573773538156
845,-0.0127756442021803
846,0.003193911050545
847,0.003193911050545
848,0.0063878221010901
849,0.003193911050545
850,0.0063878221010901
851,0.0063878221010901
852,0.0063878221010901
853,-0.003193911050545
854,0.0
855,-0.0063878221010901
856,-0.0063878221010901
857,-0.0159695552527254
858,-0.0127756442021803
859,-0.0127756442021803
860,-0.0255512884043607
861,-0.0095817331516352
862,-0.0063878221010901
863,0.003193911050545
864,0.0063878221010901
865,0.003193911050545
866,0.003193911050545
867,0.0063878221010901
868,0.003193911050545
869,0.003193911050545
870,0.0
871,-0.003193911050545
872,-0.0063878221010901
873,-0.0095817331516352
874,-0.0095817331516352
875,-0.0095817331516352
876,-0.0127756442021803
877,-0.0191634663032705
878,-0.0063878221010901
879,0.0
880,0.0
881,0.0063878221010901
882,0.0095817331516352
883,0.0095817331516352
884,0.003193911050545
885,0.0095817331516352
886,-0.003193911050545
887,-0.003193911050545
888,-0.0127756442021803
889,-0.0159695552527254
890,-0.0127756442021803
891,-0.0127756442021803
892,-0.0095817331516352
893,-0.0127756442021803
894,-0.0127756442021803
895,-0.0095817331516352
896,-0.0063878221010901
897,0.003193911050545
898,0.003193911050545
899,0.003193911050545
900,0.003193911050545
901,0.0
902,-0.003193911050545
903,-0.003193911050545
904,-0.003193911050545
905,-0.003193911050545
906,-0.0063878221010901
907,-0.0159695552527254
908,-0.0063878221010901
909,-0.0063878221010901
910,-0.0127756442021803
911,-0.0095817331516352
912,-0.003193911050545
913,0.0
914,0.0
915,0.0095817331516352
916,0.003193911050545
917,-0.003193911050545
918,0.0063878221010901
919,0.0
920,-0.0063878221010901
921,-0.003193911050545
922,-0.0063878221010901
923,-0.003193911050545
924,0.003193911050545
925,-0.003193911050545
926,-0.0191634663032705
927,-0.0223573773538156
928,-0.0159695552527254
929,-0.003193911050545
930,0.003193911050545
931,0.0095817331516352
932,0.0063878221010901
933,0.0095817331516352
934,0.0095817331516352
935,0.0095817331516352
936,0.0
937,-0.0063878221010901
938,-0.0127756442021803
939,0.003193911050545
940,-0.0063878221010901
941,-0.0127756442021803
942,-0.0127756442021803
943,-0.0191634663032705
944,-0.0223573773538156
945,-0.0159695552527254
946,-0.0095817331516352
947,0.003193911050545
948,0.003193911050545
949,0.0095817331516352
950,0.0063878221010901
951,0.0
952,0.003193911050545
953,0.0
954,-0.003193911050545
955,-0.003193911050545
956,-0.0063878221010901
957,-0.0063878221010901
958,-0.0095817331516352
959,0.0
960,-0.0191634663032705
961,-0.0127756442021803
962,-0.0063878221010901
963,-0.0095817331516352
964,0.0095817331516352
965,0.003193911050545
966,0.0127756442021803
967,0.0063878221010901
968,0.0063878221010901
969,0.0063878221010901
970,-0.0095817331516352
971,-0.0095817331516352
972,-0.003193911050545
973,-0.0063878221010901
974,-0.0095817331516352
975,-0.0127756442021803
976,-0.0159695552527254
977,-0.0191634663032705
978,-0.0127756442021803
979,0.0
980,0.003193911050545
981,0.003193911050545
982,0.003193911050545
983,0.0095817331516352
984,0.0095817331516352
985,0.0127756442021803
986,0.003193911050545
987,-0.0095817331516352
988,-0.0095817331516352
989,-0.0063878221010901
990,-0.0063878221010901
991,-0.0095817331516352
992,-0.0191634663032705
993,-0.0159695552527254
994,-0.0159695552527254
995,-0.0063878221010901
996,0.0
997,0.003193911050545
998,0.0127756442021803
999,0.0095817331516352
1000,0.0095817331516352
1001,-0.0095817331516352
1002,0.0095817331516352
1003,-0.0063878221010901
1004,-0.0063878221010901
1005,-0.0063878221010901
1006,0.0
1007,-0.0063878221010901
1008,-0.0159695552527254
1009,-0.0255512884043607
1010,-0.0255512884043607
1011,-0.003193911050545
1012,0.003193911050545
1013,0.0
1014,0.0063878221010901
1015,0.003193911050545
1016,0.0063878221010901
1017,0.003193911050545
1018,0.0095817331516352
1019,0.0
1020,-0.003193911050545
1021,-0.0095817331516352
1022,-0.0095817331516352
1023,-0.0127756442021803
1024,-0.003193911050545
1025,-0.0095817331516352
1026,-0.0191634663032705
1027,-0.0287451994549058
1028,-0.0127756442021803
1029,-0.003193911050545
1030,0.0063878221010901
1031,0.0095817331516352
1032,0.003193911050545
1033,0.0095817331516352
1034,0.0063878221010901
1035,0.0095817331516352
1036,0.0
1037,-0.0063878221010901
1038,-0.0063878221010901
1039,-0.003193911050545
1040,-0.0063878221010901
1041,-0.0159695552527254
1042,-0.0095817331516352
1043,-0.0223573773538156
1044,-0.0191634663032705
1045,-0.003193911050545
1046,0.0
1047,0.003193911050545
1048,0.0063878221010901
1049,0.0127756442021803
1050,0.0095817331516352
1051,-0.003193911050545
1052,0.003193911050545
1053,0.003193911050545
1054,-0.0095817331516352
1055,-0.003193911050545
1056,-0.0063878221010901
1057,-0.0063878221010901
1058,-0.003193911050545
1059,-0.0063878221010901
1060,-0.0159695552527254
1061,-0.0095817331516352
1062,-0.0063878221010901
1063,0.0
1064,0.0063878221010901
1065,0.0095817331516352
1066,0.0063878221010901
1067,0.0
1068,0.0063878221010901
1069,0.0127756442021803
1070,0.003193911050545
1071,-0.0063878221010901
1072,-0.0127756442021803
1073,-0.0095817331516352
1074,-0.0063878221010901
1075,-0.0095817331516352
1076,-0.0223573773538156
1077,-0.0191634663032705
1078,-0.0095817331516352
1079,-0.0063878221010901
1080,0.0
1081,0.0095817331516352
1082,0.0159695552527254
1083,0.0127756442021803
1084,0.0063878221010901
1085,0.0095817331516352
1086,-0.003193911050545
1087,-0.0159695552527254
1088,-0.0127756442021803
1089,-0.0095817331516352
1090,-0.0127756442021803
1091,-0.0127756442021803
1092,-0.0095817331516352
1093,-0.0159695552527254
1094,-0.0159695552527254
1095,-0.003193911050545
1096,-0.003193911050545
1097,0.003193911050545
1098,0.0
1099,0.003193911050545
1100,0.0095817331516352
1101,0.0063878221010901
1102,0.0063878221010901
1103,-0.003193911050545
1104,-0.0063878221010901
1105,-0.0063878221010901
1106,0.0
1107,-0.0063878221010901
1108,-0.0095817331516352
1109,-0.0063878221010901
1110,-0.0127756442021803
1111,-0.0127756442021803
1112,-0.0063878221010901
1113,0.0
1114,0.003193911050545
1115,0.0063878221010901
1116,0.003193911050545
1117,-0.003193911050545
1118,0.0063878221010901
1119,0.0
1120,-0.0127756442021803
1121,-0.0127756442021803
1122,-0.0063878221010901
1123,-0.003193911050545
1124,-0.0095817331516352
1125,-0.003193911050545
1126,-0.0159695552527254
1127,-0.0223573773538156
1128,-0.003193911050545
1129,0.003193911050545
1130,-0.0063878221010901
1131,0.0
1132,0.0063878221010901
1133,0.0095817331516352
1134,0.0
1135,0.0063878221010901
1136,-0.003193911050545
1137,-0.0095817331516352
1138,-0.0063878221010901
1139,0.0
1140,0.0
1141,-0.0095817331516352
1142,-0.0063878221010901
1143,-0.0191634663032705
1144,-0.0127756442021803
1145,0.0
1146,0.0095817331516352
1147,-0.003193911050545
1148,0.003193911050545
1149,0.0063878221010901
1150,0.0095817331516352
1151,0.0095817331516352
1152,0.0063878221010901
1153,-0.003193911050545
1154,-0.0063878221010901
1155,-0.0127756442021803
1156,-0.0095817331516352
1157,-0.0063878221010901
1158,-0.003193911050545
1159,-0.0127756442021803
1160,-0.0191634663032705
1161,-0.0063878221010901
1162,-0.003193911050545
1163,-0.003193911050545
1164,0.0
1165,0.0063878221010901
1166,0.0
1167,0.0095817331516352
1168,0.0063878221010901
1169,0.003193911050545
1170,-0.0063878221010901
1171,-0.0063878221010901
1172,-0.003193911050545
1173,-0.003193911050545
1174,-0.003193911050545
1175,-0.0127756442021803
1176,-0.0191634663032705
1177,-0.0255512884043607
1178,-0.0159695552527254
1179,0.0
1180,0.003193911050545
1181,0.0095817331516352
1182,0.003193911050545
1183,0.0063878221010901
1184,-0.0095817331516352
1185,-0.0063878221010901
1186,0.0
1187,-0.003193911050545
1188,0.0
1189,-0.003193911050545
1190,-0.0127756442021803
1191,-0.0127756442021803
1192,-0.0191634663032705
1193,-0.0191634663032705
1194,-0.0191634663032705
1195,-0.0063878221010901
1196,0.0
1197,-0.003193911050545
1198,0.0063878221010901
1199,0.0095817331516352
1200,0.0063878221010901
1201,0.0063878221010901
1202,0.0095817331516352
1203,-0.003193911050545
1204,-0.0063878221010901
1205,-0.0095817331516352
1206,-0.003193911050545
1207,-0.0063878221010901
1208,-0.003193911050545
1209,-0.003193911050545
1210,-0.0127756442021803
1211,-0.0191634663032705
1212,-0.003193911050545
1213,0.0
1214,0.0
1215,0.0063878221010901
1216,0.0
1217,0.0095817331516352
1218,0.0127756442021803
1219,0.0095817331516352
1220,-0.0063878221010901
1221,-0.0063878221010901
1222,-0.003193911050545
1223,-0.0095817331516352
1224,-0.0095817331516352
1225,-0.0063878221010901
1226,-0.0127756442021803
1227,-0.0191634663032705
1228,-0.0191634663032705
1229,-0.003193911050545
1230,0.003193911050545
1231,0.0095817331516352
1232,0.003193911050545
1233,0.003193911050545
1234,0.0
1235,0.0063878221010901
1236,0.003193911050545
1237,-0.0063878221010901
1238,-0.0127756442021803
1239,-0.0063878221010901
1240,-0.003193911050545
1241,-0.0063878221010901
1242,-0.0095817331516352
1243,-0.0127756442021803
1244,-0.0159695552527254
1245,-0.003193911050545
1246,-0.003193911050545
1247,0.003193911050545
1248,0.0095817331516352
1249,0.0
1250,-0.003193911050545
1251,0.0
1252,0.0095817331516352
1253,-0.0095817331516352
1254,-0.003193911050545
1255,-0.0063878221010901
1256,-0.0127756442021803
1257,0.0
1258,-0.003193911050545
1259,-0.003193911050545
1260,-0.0223573773538156
1261,-0.0191634663032705
1262,-0.003193911050545
1263,0.0
1264,-0.003193911050545
1265,0.003193911050545
1266,0.0
1267,0.003193911050545
1268,0.0063878221010901
1269,-0.003193911050545
1270,-0.0063878221010901
1271,0.0
1272,-0.0095817331516352
1273,-0.0095817331516352
1274,-0.003193911050545
1275,-0.0127756442021803
1276,-0.0159695552527254
